"x","y","valid_ha","stable_ha","sustained_ha","endpoint_ha","unsettled_ha","stable_flicker_ha"
637322.648224166,6057890.06916606,26.08,13.26,0.06,1.45,5.53,5.78
638322.648224166,6057890.06916606,41.62,33.41,0.28,1,1.72,5.21
639322.648224166,6057890.06916606,0.78,0.78,0,0,0,0
641322.648224166,6057890.06916606,2.4,2.4,0,0,0,0
643322.648224166,6057890.06916606,2.25,2.25,0,0,0,0
644322.648224166,6057890.06916606,10.06,4.43,5,0,0.19,0.44
645322.648224166,6057890.06916606,2.87,2.13,0.58,0.16,0,0
646322.648224166,6057890.06916606,1.6,0.79,0.52,0.09,0.02,0.18
594322.648224166,6056890.06916606,0.64,0.64,0,0,0,0
595322.648224166,6056890.06916606,1.4,1.4,0,0,0,0
598322.648224166,6056890.06916606,1.67,1.67,0,0,0,0
599322.648224166,6056890.06916606,3.75,3.75,0,0,0,0
605322.648224166,6056890.06916606,0.16,0.16,0,0,0,0
606322.648224166,6056890.06916606,0.8,0.8,0,0,0,0
614322.648224166,6056890.06916606,30.68,24.19,0.1,4.59,1.15,0.65
615322.648224166,6056890.06916606,27.15,16.5,0.02,7.92,2.28,0.43
616322.648224166,6056890.06916606,22.43,17.1,0.14,2.98,1.34,0.87
617322.648224166,6056890.06916606,4.8,4.57,0,0.13,0,0.1
620322.648224166,6056890.06916606,7.5,7.5,0,0,0,0
621322.648224166,6056890.06916606,4.12,4.12,0,0,0,0
624322.648224166,6056890.06916606,21.35,20.4,0.09,0.07,0.09,0.7
625322.648224166,6056890.06916606,64.72,61.34,0.07,1.2,0.18,1.93
626322.648224166,6056890.06916606,28.86,28.86,0,0,0,0
627322.648224166,6056890.06916606,1.34,1.34,0,0,0,0
630322.648224166,6056890.06916606,19.96,16.85,0.12,0.52,0.99,1.48
631322.648224166,6056890.06916606,2.02,0.1,0,0,0.01,1.91
632322.648224166,6056890.06916606,9.5,3.29,0.38,0.1,0.64,5.09
633322.648224166,6056890.06916606,29.25,24.52,0.08,0.46,0.88,3.31
636322.648224166,6056890.06916606,10.94,3.72,0.59,0.99,4.23,1.41
637322.648224166,6056890.06916606,34.07,13.18,2.19,1.67,4.97,12.06
638322.648224166,6056890.06916606,76.84,47.33,0.86,4.11,13.56,10.98
639322.648224166,6056890.06916606,20.88,18.7,0.15,0.2,0.37,1.46
640322.648224166,6056890.06916606,3.53,3.49,0,0,0.03,0.01
641322.648224166,6056890.06916606,5.07,5.07,0,0,0,0
644322.648224166,6056890.06916606,0.33,0.33,0,0,0,0
645322.648224166,6056890.06916606,3.49,2.42,0.77,0.08,0.1,0.12
646322.648224166,6056890.06916606,38.35,29.58,2.61,0.68,0.27,5.21
647322.648224166,6056890.06916606,6.01,5.54,0.06,0.16,0.14,0.11
650322.648224166,6056890.06916606,0.19,0.19,0,0,0,0
668322.648224166,6056890.06916606,0.4,0.39,0,0.01,0,0
595322.648224166,6055890.06916606,1.13,1.13,0,0,0,0
596322.648224166,6055890.06916606,0.24,0.24,0,0,0,0
598322.648224166,6055890.06916606,3.86,3.86,0,0,0,0
599322.648224166,6055890.06916606,0.04,0.04,0,0,0,0
605322.648224166,6055890.06916606,0.34,0.34,0,0,0,0
606322.648224166,6055890.06916606,1.66,1.66,0,0,0,0
607322.648224166,6055890.06916606,0.68,0.68,0,0,0,0
608322.648224166,6055890.06916606,1.32,1.32,0,0,0,0
609322.648224166,6055890.06916606,1.42,1.42,0,0,0,0
610322.648224166,6055890.06916606,0.34,0.34,0,0,0,0
611322.648224166,6055890.06916606,4.5,4.11,0.06,0.24,0.09,0
612322.648224166,6055890.06916606,25.89,20.04,0.2,3.49,1.82,0.34
613322.648224166,6055890.06916606,32.41,28.98,0.54,1.65,0.67,0.57
614322.648224166,6055890.06916606,8.75,7.51,0.03,0.37,0.47,0.37
615322.648224166,6055890.06916606,0.67,0.67,0,0,0,0
616322.648224166,6055890.06916606,5.12,4.9,0,0.21,0,0.01
617322.648224166,6055890.06916606,10.74,9.77,0.05,0.26,0.19,0.47
618322.648224166,6055890.06916606,10.03,10.03,0,0,0,0
619322.648224166,6055890.06916606,1.91,1.91,0,0,0,0
620322.648224166,6055890.06916606,6.08,6.08,0,0,0,0
625322.648224166,6055890.06916606,11.46,11.44,0,0,0,0.02
626322.648224166,6055890.06916606,22.1,22.1,0,0,0,0
630322.648224166,6055890.06916606,6.96,6.66,0.07,0,0.05,0.18
631322.648224166,6055890.06916606,34.72,26.68,2.46,1.32,0.99,3.27
632322.648224166,6055890.06916606,4.79,4.37,0.15,0.1,0.03,0.14
633322.648224166,6055890.06916606,12.89,9.49,0.08,1.05,0.98,1.29
634322.648224166,6055890.06916606,2.7,1.21,0.29,0.29,0.5,0.41
636322.648224166,6055890.06916606,7.16,4.6,0.17,0.29,0.2,1.9
637322.648224166,6055890.06916606,46.49,18.2,1.31,1.55,8.02,17.41
638322.648224166,6055890.06916606,65.52,45.25,0.79,2.92,5.31,11.25
639322.648224166,6055890.06916606,48.17,36.76,1.11,1.8,3.14,5.36
640322.648224166,6055890.06916606,0.78,0.75,0,0.01,0.02,0
645322.648224166,6055890.06916606,1.55,1.55,0,0,0,0
646322.648224166,6055890.06916606,0.53,0.53,0,0,0,0
647322.648224166,6055890.06916606,2.85,2.85,0,0,0,0
648322.648224166,6055890.06916606,17.45,12.59,0.91,0.32,0.41,3.22
649322.648224166,6055890.06916606,32.88,22.29,0.9,0.62,0.87,8.2
650322.648224166,6055890.06916606,12.56,11.8,0.01,0.24,0.18,0.33
651322.648224166,6055890.06916606,1.51,1.51,0,0,0,0
666322.648224166,6055890.06916606,1.32,1.32,0,0,0,0
668322.648224166,6055890.06916606,11.6,5.57,1.58,0.78,0.86,2.81
669322.648224166,6055890.06916606,0.92,0.45,0.01,0.01,0.1,0.35
596322.648224166,6054890.06916606,1.95,1.95,0,0,0,0
598322.648224166,6054890.06916606,2.58,2.58,0,0,0,0
609322.648224166,6054890.06916606,1.57,1.57,0,0,0,0
610322.648224166,6054890.06916606,36.25,32.57,0.21,1.52,1.62,0.33
611322.648224166,6054890.06916606,22.79,18.18,0.28,2.13,1.16,1.04
612322.648224166,6054890.06916606,5.88,5.47,0,0.25,0.16,0
613322.648224166,6054890.06916606,0.05,0.05,0,0,0,0
615322.648224166,6054890.06916606,1.24,1.24,0,0,0,0
616322.648224166,6054890.06916606,32.08,25,2.09,1.06,1.03,2.9
617322.648224166,6054890.06916606,6.22,6.22,0,0,0,0
620322.648224166,6054890.06916606,11.03,10.39,0.02,0.25,0.2,0.17
626322.648224166,6054890.06916606,7.94,7.94,0,0,0,0
629322.648224166,6054890.06916606,5.69,5.69,0,0,0,0
630322.648224166,6054890.06916606,10.44,10.44,0,0,0,0
632322.648224166,6054890.06916606,16.58,15.08,0.3,0.66,0.1,0.44
633322.648224166,6054890.06916606,11.73,10.19,0.26,0.99,0.04,0.25
634322.648224166,6054890.06916606,36.95,30.79,1.36,0.93,1.03,2.84
635322.648224166,6054890.06916606,34.61,13.43,8.2,2.42,5.17,5.39
636322.648224166,6054890.06916606,0.45,0.23,0,0.02,0.07,0.13
637322.648224166,6054890.06916606,7.35,1.34,0,0.13,1.62,4.26
638322.648224166,6054890.06916606,78.66,32.95,1.22,4.73,10.25,29.51
639322.648224166,6054890.06916606,49.08,11.9,12.81,4.34,7.55,12.48
640322.648224166,6054890.06916606,37.71,15.89,5.19,6.47,7.31,2.85
642322.648224166,6054890.06916606,0.17,0.17,0,0,0,0
643322.648224166,6054890.06916606,1.89,1.89,0,0,0,0
644322.648224166,6054890.06916606,1.08,1.08,0,0,0,0
645322.648224166,6054890.06916606,0.64,0.64,0,0,0,0
649322.648224166,6054890.06916606,5.32,3.12,0.01,0.27,1.89,0.03
650322.648224166,6054890.06916606,36.02,27,0.14,2.68,4.56,1.64
651322.648224166,6054890.06916606,47.75,44.84,0.04,0.54,0.83,1.5
666322.648224166,6054890.06916606,19.38,17.65,0.1,0.55,0.73,0.35
668322.648224166,6054890.06916606,6.28,6.28,0,0,0,0
669322.648224166,6054890.06916606,4.75,4.39,0,0.03,0.2,0.13
596322.648224166,6053890.06916606,8.28,8.28,0,0,0,0
597322.648224166,6053890.06916606,4.37,4.37,0,0,0,0
598322.648224166,6053890.06916606,4.34,4.34,0,0,0,0
607322.648224166,6053890.06916606,2.52,2.52,0,0,0,0
608322.648224166,6053890.06916606,18.88,16.88,0.38,0.68,0.3,0.64
609322.648224166,6053890.06916606,32.84,27.28,1.2,1.91,1.09,1.36
610322.648224166,6053890.06916606,15.43,12.87,0.69,0.74,0.41,0.72
615322.648224166,6053890.06916606,33.17,30.23,0.31,1.15,0.57,0.91
616322.648224166,6053890.06916606,30.57,29.12,0.15,0.4,0.32,0.58
617322.648224166,6053890.06916606,2.65,2.65,0,0,0,0
619322.648224166,6053890.06916606,0.17,0.17,0,0,0,0
620322.648224166,6053890.06916606,13.73,13.73,0,0,0,0
626322.648224166,6053890.06916606,0.32,0.32,0,0,0,0
629322.648224166,6053890.06916606,1.9,1.9,0,0,0,0
630322.648224166,6053890.06916606,21.5,20.07,0.05,0.03,0.23,1.12
631322.648224166,6053890.06916606,4.46,3.71,0.05,0.43,0.09,0.18
632322.648224166,6053890.06916606,9.32,6.76,0.15,0.78,0.97,0.66
633322.648224166,6053890.06916606,1.29,0.84,0.03,0.12,0.14,0.16
634322.648224166,6053890.06916606,1.71,1.71,0,0,0,0
635322.648224166,6053890.06916606,10.87,7.62,0.28,0.52,1.66,0.79
636322.648224166,6053890.06916606,22.35,17.74,0.78,0.46,1.65,1.72
637322.648224166,6053890.06916606,10.32,8.85,0.34,0.43,0.5,0.2
638322.648224166,6053890.06916606,5.52,4.34,0,0.04,0.53,0.61
639322.648224166,6053890.06916606,11.6,3.2,2.2,0.65,4.57,0.98
640322.648224166,6053890.06916606,63.54,25.84,10.23,6.27,12.05,9.15
641322.648224166,6053890.06916606,29.36,23.12,0.22,3.42,0.13,2.47
642322.648224166,6053890.06916606,1.45,1.45,0,0,0,0
651322.648224166,6053890.06916606,29.1,20.38,0.32,2.03,2.97,3.4
652322.648224166,6053890.06916606,10.56,10.01,0.13,0.22,0.06,0.14
665322.648224166,6053890.06916606,1.54,1.53,0,0.01,0,0
666322.648224166,6053890.06916606,4.65,4.65,0,0,0,0
669322.648224166,6053890.06916606,10.31,10.31,0,0,0,0
593322.648224166,6052890.06916606,0.28,0.28,0,0,0,0
595322.648224166,6052890.06916606,12.69,7.9,0.48,0.36,1.28,2.67
596322.648224166,6052890.06916606,40.53,37.74,0.44,0.58,0.34,1.43
597322.648224166,6052890.06916606,60.05,55.31,1.18,1.21,0.52,1.83
598322.648224166,6052890.06916606,66.55,64.32,0.28,0.5,0.38,1.07
599322.648224166,6052890.06916606,24.37,20.5,0,0.67,0.59,2.61
600322.648224166,6052890.06916606,0.18,0.18,0,0,0,0
602322.648224166,6052890.06916606,6.63,6.63,0,0,0,0
603322.648224166,6052890.06916606,1.3,1.3,0,0,0,0
604322.648224166,6052890.06916606,0.16,0.16,0,0,0,0
605322.648224166,6052890.06916606,2.39,1.44,0.04,0.42,0.16,0.33
606322.648224166,6052890.06916606,14.02,11.71,0.43,1.09,0.43,0.36
607322.648224166,6052890.06916606,58.04,51.82,0.78,2.99,1.35,1.1
608322.648224166,6052890.06916606,40.37,36.04,0.73,2.16,0.52,0.92
609322.648224166,6052890.06916606,2.54,1.97,0,0,0.19,0.38
610322.648224166,6052890.06916606,1.08,1.08,0,0,0,0
611322.648224166,6052890.06916606,0.5,0.5,0,0,0,0
615322.648224166,6052890.06916606,0.4,0.4,0,0,0,0
616322.648224166,6052890.06916606,5.03,5.03,0,0,0,0
617322.648224166,6052890.06916606,0.27,0.27,0,0,0,0
619322.648224166,6052890.06916606,6.24,6.24,0,0,0,0
620322.648224166,6052890.06916606,4.52,4.52,0,0,0,0
621322.648224166,6052890.06916606,11.05,10.98,0,0,0,0.07
631322.648224166,6052890.06916606,11.3,11.1,0.05,0.04,0.07,0.04
632322.648224166,6052890.06916606,30.12,25.54,0.49,1.36,0.68,2.05
633322.648224166,6052890.06916606,6.54,6.54,0,0,0,0
634322.648224166,6052890.06916606,1.14,1.14,0,0,0,0
635322.648224166,6052890.06916606,9.34,8.02,0.11,0.27,0.22,0.72
636322.648224166,6052890.06916606,0.31,0.31,0,0,0,0
637322.648224166,6052890.06916606,11.64,10.59,0.08,0.05,0.33,0.59
638322.648224166,6052890.06916606,22.31,20.34,0.18,0.47,0.67,0.65
639322.648224166,6052890.06916606,34.79,25.6,0.45,0.41,2.81,5.52
640322.648224166,6052890.06916606,77.51,53.38,0.74,5.99,4.67,12.73
641322.648224166,6052890.06916606,30.33,29.04,0.23,0.25,0.2,0.61
651322.648224166,6052890.06916606,3.61,3.33,0,0.15,0.07,0.06
652322.648224166,6052890.06916606,42.35,41.36,0.04,0.43,0.14,0.38
664322.648224166,6052890.06916606,1.19,1.19,0,0,0,0
665322.648224166,6052890.06916606,6.01,6.01,0,0,0,0
669322.648224166,6052890.06916606,25.35,25.35,0,0,0,0
581322.648224166,6051890.06916606,2.51,0.39,0.37,0,1.29,0.46
582322.648224166,6051890.06916606,7.39,7.02,0,0.35,0.02,0
583322.648224166,6051890.06916606,4.3,3.46,0,0.18,0.52,0.14
593322.648224166,6051890.06916606,8.61,8.41,0.06,0.09,0.02,0.03
594322.648224166,6051890.06916606,42.6,33.96,0.48,3.32,2.75,2.09
595322.648224166,6051890.06916606,79.91,31.65,0.27,2.08,17.36,28.55
596322.648224166,6051890.06916606,28.35,24.66,0.28,0.82,1.73,0.86
597322.648224166,6051890.06916606,28.46,26.04,0.08,0.42,0.94,0.98
598322.648224166,6051890.06916606,49.57,44.94,0.43,0.9,1.56,1.74
599322.648224166,6051890.06916606,87.09,62.56,1.76,6.57,7.54,8.66
600322.648224166,6051890.06916606,82.44,58.29,0.46,3.31,7.54,12.84
601322.648224166,6051890.06916606,56.67,48.55,0.34,1.32,0.97,5.49
602322.648224166,6051890.06916606,66.14,61.71,0.58,1.75,1.08,1.02
603322.648224166,6051890.06916606,86.88,82.19,0.54,1.75,0.82,1.58
604322.648224166,6051890.06916606,41.11,37.06,0.81,1.17,0.74,1.33
605322.648224166,6051890.06916606,29.14,27.39,0.22,0.63,0.23,0.67
606322.648224166,6051890.06916606,26.4,25.15,0.04,0.45,0.58,0.18
607322.648224166,6051890.06916606,1.18,1.01,0,0.08,0.07,0.02
611322.648224166,6051890.06916606,0.5,0.5,0,0,0,0
612322.648224166,6051890.06916606,1.59,1.59,0,0,0,0
615322.648224166,6051890.06916606,0.72,0.72,0,0,0,0
618322.648224166,6051890.06916606,2.11,2.11,0,0,0,0
619322.648224166,6051890.06916606,47.22,47.22,0,0,0,0
621322.648224166,6051890.06916606,13.12,12.2,0.11,0.3,0.33,0.18
622322.648224166,6051890.06916606,0.45,0.38,0,0,0,0.07
630322.648224166,6051890.06916606,0.52,0.52,0,0,0,0
631322.648224166,6051890.06916606,10.27,10.27,0,0,0,0
632322.648224166,6051890.06916606,53.45,51.4,0.08,1.08,0.24,0.65
633322.648224166,6051890.06916606,5.42,4.15,0,0.61,0.04,0.62
634322.648224166,6051890.06916606,11.02,11.02,0,0,0,0
635322.648224166,6051890.06916606,48.45,46.04,0.92,0.4,0.16,0.93
636322.648224166,6051890.06916606,32.6,28.5,1.38,0.52,0.46,1.74
638322.648224166,6051890.06916606,22.7,20.53,0.28,0.48,0.82,0.59
639322.648224166,6051890.06916606,5.32,3.02,0,0.2,1.21,0.89
640322.648224166,6051890.06916606,31.78,24.31,0.64,1.69,3,2.14
641322.648224166,6051890.06916606,8.53,8.53,0,0,0,0
652322.648224166,6051890.06916606,26.78,19.66,0.4,1.15,1.68,3.89
653322.648224166,6051890.06916606,0.13,0.13,0,0,0,0
665322.648224166,6051890.06916606,1.37,1.37,0,0,0,0
669322.648224166,6051890.06916606,5.89,5.89,0,0,0,0
582322.648224166,6050890.06916606,0.03,0.03,0,0,0,0
583322.648224166,6050890.06916606,7.55,4.97,0,0.29,0.53,1.76
584322.648224166,6050890.06916606,17.25,16.71,0.01,0.02,0.14,0.37
585322.648224166,6050890.06916606,12.78,12.78,0,0,0,0
592322.648224166,6050890.06916606,0.66,0.45,0,0.06,0,0.15
593322.648224166,6050890.06916606,16.24,14.42,0.22,1.08,0.1,0.42
594322.648224166,6050890.06916606,46.9,39.48,0.19,2.27,3.73,1.23
595322.648224166,6050890.06916606,2.02,1.25,0.03,0.16,0.33,0.25
598322.648224166,6050890.06916606,0.35,0.35,0,0,0,0
599322.648224166,6050890.06916606,3.27,3.14,0,0.13,0,0
600322.648224166,6050890.06916606,9.54,8.86,0,0.13,0.51,0.04
601322.648224166,6050890.06916606,56.42,53.08,0.1,0.26,0.73,2.25
602322.648224166,6050890.06916606,23.13,22.7,0,0.43,0,0
603322.648224166,6050890.06916606,0.55,0.55,0,0,0,0
604322.648224166,6050890.06916606,0.08,0.08,0,0,0,0
605322.648224166,6050890.06916606,18.43,16.94,0.1,0.13,0.36,0.9
612322.648224166,6050890.06916606,0.83,0.83,0,0,0,0
615322.648224166,6050890.06916606,1.72,1.72,0,0,0,0
619322.648224166,6050890.06916606,22.6,22.6,0,0,0,0
620322.648224166,6050890.06916606,4.81,4.81,0,0,0,0
622322.648224166,6050890.06916606,7.06,7.06,0,0,0,0
631322.648224166,6050890.06916606,24.01,24.01,0,0,0,0
632322.648224166,6050890.06916606,83.67,79.01,0.15,1.77,1.17,1.57
633322.648224166,6050890.06916606,73.18,64.37,0.44,1.26,3.84,3.27
634322.648224166,6050890.06916606,67.01,57.24,0.93,2.84,2.12,3.88
635322.648224166,6050890.06916606,11.6,8.37,1.33,0.03,0,1.87
636322.648224166,6050890.06916606,2.09,0.09,1.49,0,0.05,0.46
638322.648224166,6050890.06916606,20.94,17.59,0.83,0.84,0.81,0.87
639322.648224166,6050890.06916606,20.4,14.61,0.53,0.86,0.63,3.77
641322.648224166,6050890.06916606,31.23,23.22,0.23,0.24,3.01,4.53
642322.648224166,6050890.06916606,28.26,27.65,0.23,0,0,0.38
662322.648224166,6050890.06916606,3.53,3.53,0,0,0,0
665322.648224166,6050890.06916606,0.56,0.56,0,0,0,0
666322.648224166,6050890.06916606,0.45,0.45,0,0,0,0
667322.648224166,6050890.06916606,5.99,5.99,0,0,0,0
669322.648224166,6050890.06916606,1.22,1.22,0,0,0,0
670322.648224166,6050890.06916606,2.88,2.88,0,0,0,0
584322.648224166,6049890.06916606,0.05,0.05,0,0,0,0
585322.648224166,6049890.06916606,25.47,25.43,0,0,0,0.04
586322.648224166,6049890.06916606,22.97,17.41,0.51,0.46,1.96,2.63
587322.648224166,6049890.06916606,0.35,0.35,0,0,0,0
591322.648224166,6049890.06916606,0.36,0.15,0,0,0.01,0.2
592322.648224166,6049890.06916606,55.66,44.37,0.13,0.74,2.56,7.86
593322.648224166,6049890.06916606,47.94,18.55,0.81,2.14,9.68,16.76
594322.648224166,6049890.06916606,0.32,0.25,0,0.02,0.05,0
601322.648224166,6049890.06916606,3.61,3.61,0,0,0,0
605322.648224166,6049890.06916606,8.06,8.06,0,0,0,0
606322.648224166,6049890.06916606,0.72,0.72,0,0,0,0
612322.648224166,6049890.06916606,1.54,1.54,0,0,0,0
615322.648224166,6049890.06916606,2.29,2.29,0,0,0,0
619322.648224166,6049890.06916606,0.16,0.16,0,0,0,0
621322.648224166,6049890.06916606,0.08,0.08,0,0,0,0
622322.648224166,6049890.06916606,3.76,3.76,0,0,0,0
632322.648224166,6049890.06916606,6.38,5.69,0,0.58,0.11,0
633322.648224166,6049890.06916606,74.72,64.08,1.25,3.68,3.42,2.29
634322.648224166,6049890.06916606,22.27,10.36,1.53,9.44,0.92,0.02
637322.648224166,6049890.06916606,0.46,0.46,0,0,0,0
638322.648224166,6049890.06916606,23.07,18.11,0.2,1.39,0.5,2.87
639322.648224166,6049890.06916606,58.43,42.23,6.4,4.39,1.96,3.45
641322.648224166,6049890.06916606,4.29,3.79,0.03,0,0.24,0.23
662322.648224166,6049890.06916606,29.71,24.17,0.04,1.55,2.26,1.69
666322.648224166,6049890.06916606,6.86,6.86,0,0,0,0
667322.648224166,6049890.06916606,5.67,5.67,0,0,0,0
669322.648224166,6049890.06916606,0.42,0.42,0,0,0,0
670322.648224166,6049890.06916606,0.37,0.37,0,0,0,0
586322.648224166,6048890.06916606,13.89,12.15,0.01,0.21,0.54,0.98
587322.648224166,6048890.06916606,14.34,13.78,0,0.01,0.02,0.53
588322.648224166,6048890.06916606,6.82,6.72,0,0,0,0.1
589322.648224166,6048890.06916606,1.12,1.12,0,0,0,0
590322.648224166,6048890.06916606,10.08,2.74,0.02,0.49,3.29,3.54
591322.648224166,6048890.06916606,61.1,10.49,0.89,0.58,24.43,24.71
592322.648224166,6048890.06916606,83.08,67.07,0.08,0.49,3.59,11.85
593322.648224166,6048890.06916606,4.87,3.89,0,0,0.21,0.77
601322.648224166,6048890.06916606,1.97,1.97,0,0,0,0
605322.648224166,6048890.06916606,3.2,3.2,0,0,0,0
606322.648224166,6048890.06916606,2.81,2.81,0,0,0,0
611322.648224166,6048890.06916606,0.33,0.33,0,0,0,0
612322.648224166,6048890.06916606,1.26,1.26,0,0,0,0
614322.648224166,6048890.06916606,1.87,1.87,0,0,0,0
616322.648224166,6048890.06916606,0.82,0.82,0,0,0,0
621322.648224166,6048890.06916606,3.03,3.03,0,0,0,0
622322.648224166,6048890.06916606,0.12,0.12,0,0,0,0
623322.648224166,6048890.06916606,1.53,1.53,0,0,0,0
633322.648224166,6048890.06916606,40.92,40.92,0,0,0,0
634322.648224166,6048890.06916606,65.56,64.8,0,0.76,0,0
635322.648224166,6048890.06916606,18.13,18.13,0,0,0,0
638322.648224166,6048890.06916606,22.2,20.91,0.26,0.3,0.24,0.49
639322.648224166,6048890.06916606,34.87,22.84,0.48,1.07,8.59,1.89
640322.648224166,6048890.06916606,8.01,4.27,0,1.89,0.99,0.86
641322.648224166,6048890.06916606,1.05,0.13,0.02,0.01,0.57,0.32
642322.648224166,6048890.06916606,8.9,0.76,2.03,0.61,2.94,2.56
643322.648224166,6048890.06916606,9.84,4.02,0.51,0.63,2.23,2.45
661322.648224166,6048890.06916606,6.09,6,0.02,0,0.01,0.06
662322.648224166,6048890.06916606,8.75,6.66,0.38,0.06,0.48,1.17
666322.648224166,6048890.06916606,0.9,0.9,0,0,0,0
667322.648224166,6048890.06916606,1.25,1.25,0,0,0,0
669322.648224166,6048890.06916606,0.81,0.81,0,0,0,0
586322.648224166,6047890.06916606,7.67,7.67,0,0,0,0
587322.648224166,6047890.06916606,12.86,12.86,0,0,0,0
588322.648224166,6047890.06916606,31.02,30.86,0,0.16,0,0
589322.648224166,6047890.06916606,39.29,30.68,0.87,2.17,4.34,1.23
590322.648224166,6047890.06916606,93.63,52.4,0.42,4.72,17.28,18.81
591322.648224166,6047890.06916606,45.37,19.28,0.28,2.72,13.73,9.36
592322.648224166,6047890.06916606,6.12,1.64,0.02,0.4,1.76,2.3
601322.648224166,6047890.06916606,1.13,1.13,0,0,0,0
605322.648224166,6047890.06916606,0.68,0.68,0,0,0,0
606322.648224166,6047890.06916606,4.05,4.05,0,0,0,0
611322.648224166,6047890.06916606,0.77,0.77,0,0,0,0
614322.648224166,6047890.06916606,0.75,0.75,0,0,0,0
616322.648224166,6047890.06916606,1.39,1.39,0,0,0,0
620322.648224166,6047890.06916606,7.25,7.25,0,0,0,0
621322.648224166,6047890.06916606,3.88,3.88,0,0,0,0
623322.648224166,6047890.06916606,0.5,0.5,0,0,0,0
624322.648224166,6047890.06916606,0.17,0.17,0,0,0,0
634322.648224166,6047890.06916606,0.73,0.73,0,0,0,0
639322.648224166,6047890.06916606,57.32,36.05,4.79,1.96,10.84,3.68
640322.648224166,6047890.06916606,63.7,35.93,3.92,10.7,7.67,5.48
642322.648224166,6047890.06916606,40.32,7.13,9.72,4.72,5.52,13.23
643322.648224166,6047890.06916606,17.82,8.12,0.51,1.8,2.94,4.45
644322.648224166,6047890.06916606,4.04,3.87,0,0.03,0.01,0.13
662322.648224166,6047890.06916606,4.74,4.74,0,0,0,0
665322.648224166,6047890.06916606,1.44,1.44,0,0,0,0
666322.648224166,6047890.06916606,0.33,0.33,0,0,0,0
667322.648224166,6047890.06916606,5.26,5.26,0,0,0,0
668322.648224166,6047890.06916606,0.57,0.57,0,0,0,0
669322.648224166,6047890.06916606,0.58,0.58,0,0,0,0
670322.648224166,6047890.06916606,2.98,2.98,0,0,0,0
588322.648224166,6046890.06916606,11.51,9.76,0,0.09,0.73,0.93
589322.648224166,6046890.06916606,51.94,33.31,0.15,10.38,5.97,2.13
590322.648224166,6046890.06916606,18.1,14.16,0,1.15,1.65,1.14
591322.648224166,6046890.06916606,1.26,1.26,0,0,0,0
601322.648224166,6046890.06916606,3.16,3.16,0,0,0,0
602322.648224166,6046890.06916606,5.32,5.22,0.04,0.06,0,0
606322.648224166,6046890.06916606,3.5,3.5,0,0,0,0
613322.648224166,6046890.06916606,0.16,0.16,0,0,0,0
616322.648224166,6046890.06916606,0.48,0.48,0,0,0,0
620322.648224166,6046890.06916606,0.16,0.16,0,0,0,0
621322.648224166,6046890.06916606,6.66,6.66,0,0,0,0
624322.648224166,6046890.06916606,1.54,1.54,0,0,0,0
625322.648224166,6046890.06916606,0.43,0.43,0,0,0,0
626322.648224166,6046890.06916606,0.08,0.08,0,0,0,0
627322.648224166,6046890.06916606,2.47,1.85,0,0.1,0.07,0.45
628322.648224166,6046890.06916606,0.16,0.16,0,0,0,0
639322.648224166,6046890.06916606,33.54,31.93,0.04,0.14,0.15,1.28
640322.648224166,6046890.06916606,43.91,38.62,0.1,2.67,1.08,1.44
643322.648224166,6046890.06916606,7.46,3.7,0,2.69,0.31,0.76
644322.648224166,6046890.06916606,11.65,7.52,0.12,1.76,0.18,2.07
661322.648224166,6046890.06916606,5.55,5.36,0,0.18,0,0.01
662322.648224166,6046890.06916606,29.48,29.48,0,0,0,0
663322.648224166,6046890.06916606,0.21,0.21,0,0,0,0
666322.648224166,6046890.06916606,1.46,1.46,0,0,0,0
667322.648224166,6046890.06916606,0.07,0.07,0,0,0,0
668322.648224166,6046890.06916606,1.45,1.45,0,0,0,0
669322.648224166,6046890.06916606,2.17,2.17,0,0,0,0
670322.648224166,6046890.06916606,25.22,25.22,0,0,0,0
671322.648224166,6046890.06916606,0.32,0.32,0,0,0,0
685322.648224166,6046890.06916606,0.65,0.65,0,0,0,0
587322.648224166,6045890.06916606,6.72,2.74,0.09,0.48,1.2,2.21
588322.648224166,6045890.06916606,22.9,21.68,0,0.55,0.13,0.54
601322.648224166,6045890.06916606,2.62,2.62,0,0,0,0
602322.648224166,6045890.06916606,1.83,1.83,0,0,0,0
606322.648224166,6045890.06916606,3.43,3.43,0,0,0,0
616322.648224166,6045890.06916606,0.69,0.69,0,0,0,0
621322.648224166,6045890.06916606,3.51,3.51,0,0,0,0
622322.648224166,6045890.06916606,0.31,0.31,0,0,0,0
625322.648224166,6045890.06916606,0.94,0.92,0,0.02,0,0
626322.648224166,6045890.06916606,6.23,5.97,0,0,0.02,0.24
627322.648224166,6045890.06916606,54.74,50.14,0.13,0.87,1.01,2.59
628322.648224166,6045890.06916606,28.61,27.84,0.01,0.13,0.06,0.57
639322.648224166,6045890.06916606,21.04,17.66,0.09,0.86,0.14,2.29
640322.648224166,6045890.06916606,21.48,18.83,0.01,0.53,0.67,1.44
644322.648224166,6045890.06916606,32.29,19.06,0.77,9.96,1.92,0.58
645322.648224166,6045890.06916606,10.03,9.75,0.02,0.06,0.06,0.14
662322.648224166,6045890.06916606,0.79,0.77,0,0,0.01,0.01
663322.648224166,6045890.06916606,2.4,2.4,0,0,0,0
